AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
597423247.450,597423247.523,00010M14:43:33.005,00010 13:59:59,2018-341T02:54:33.175Z,726.0135,20.0,270.2781,20.0
597423247.500,597423247.573,00010M14:43:33.054,00010 14:00:00,2018-341T02:54:33.225Z,726.0250,20.0,270.2780,20.0
597423247.550,597423247.623,00010M14:43:33.103,00010 14:00:00,2018-341T02:54:33.275Z,726.0304,20.0,270.2782,20.0
597423247.600,597423247.673,00010M14:43:33.151,00010 14:00:00,2018-341T02:54:33.325Z,726.0339,20.0,270.2782,20.0
597423247.650,597423247.723,00010M14:43:33.200,00010 14:00:00,2018-341T02:54:33.375Z,726.0432,20.0,270.2782,20.0
597423247.700,597423247.773,00010M14:43:33.249,00010 14:00:00,2018-341T02:54:33.425Z,726.0563,20.0,270.2784,20.0
597423247.750,597423247.823,00010M14:43:33.297,00010 14:00:00,2018-341T02:54:33.475Z,726.0736,20.0,270.2784,20.0
597423247.800,597423247.873,00010M14:43:33.346,00010 14:00:00,2018-341T02:54:33.525Z,726.0763,20.0,270.2785,20.0
597423247.850,597423247.923,00010M14:43:33.395,00010 14:00:00,2018-341T02:54:33.575Z,726.0722,20.0,270.2789,20.0
597423247.900,597423247.973,00010M14:43:33.443,00010 14:00:00,2018-341T02:54:33.625Z,726.0668,20.0,270.2788,20.0
597423247.950,597423248.023,00010M14:43:33.492,00010 14:00:00,2018-341T02:54:33.675Z,726.0710,20.0,270.2788,20.0
597423248.000,597423248.073,00010M14:43:33.541,00010 14:00:00,2018-341T02:54:33.725Z,726.0730,20.0,270.2788,20.0
597423248.050,597423248.123,00010M14:43:33.589,00010 14:00:00,2018-341T02:54:33.775Z,726.0760,20.0,270.2790,20.0
597423248.100,597423248.173,00010M14:43:33.638,00010 14:00:00,2018-341T02:54:33.825Z,726.0711,20.0,270.2790,20.0
597423248.150,597423248.223,00010M14:43:33.687,00010 14:00:00,2018-341T02:54:33.875Z,726.0533,20.0,270.2793,20.0
597423248.200,597423248.273,00010M14:43:33.735,00010 14:00:00,2018-341T02:54:33.925Z,726.0392,20.0,270.2791,20.0
597423248.250,597423248.323,00010M14:43:33.784,00010 14:00:00,2018-341T02:54:33.975Z,726.0416,20.0,270.2790,20.0
597423248.300,597423248.373,00010M14:43:33.832,00010 14:00:00,2018-341T02:54:34.025Z,726.0462,20.0,270.2791,20.0
597423248.350,597423248.423,00010M14:43:33.881,00010 14:00:00,2018-341T02:54:34.075Z,726.0553,20.0,270.2791,20.0
597423248.400,597423248.473,00010M14:43:33.930,00010 14:00:00,2018-341T02:54:34.125Z,726.0482,20.0,270.2791,20.0
597423248.450,597423248.523,00010M14:43:33.978,00010 14:00:00,2018-341T02:54:34.175Z,726.0404,20.0,270.2790,20.0
597423248.500,597423248.573,00010M14:43:34.027,00010 14:00:00,2018-341T02:54:34.225Z,726.0340,20.0,270.2792,20.0
597423248.550,597423248.623,00010M14:43:34.076,00010 14:00:01,2018-341T02:54:34.275Z,726.0433,20.0,270.2795,20.0
597423248.600,597423248.673,00010M14:43:34.124,00010 14:00:01,2018-341T02:54:34.325Z,726.0355,20.0,270.2797,20.0
597423248.650,597423248.723,00010M14:43:34.173,00010 14:00:01,2018-341T02:54:34.375Z,726.0258,20.0,270.2795,20.0
597423248.700,597423248.773,00010M14:43:34.222,00010 14:00:01,2018-341T02:54:34.425Z,726.0201,20.0,270.2797,20.0
597423248.750,597423248.823,00010M14:43:34.270,00010 14:00:01,2018-341T02:54:34.475Z,726.0048,20.0,270.2798,20.0
597423248.800,597423248.873,00010M14:43:34.319,00010 14:00:01,2018-341T02:54:34.525Z,725.9951,20.0,270.2798,20.0
597423248.850,597423248.923,00010M14:43:34.368,00010 14:00:01,2018-341T02:54:34.575Z,725.9968,20.0,270.2801,20.0
597423248.900,597423248.973,00010M14:43:34.416,00010 14:00:01,2018-341T02:54:34.625Z,726.0040,20.0,270.2805,20.0
597423248.950,597423249.023,00010M14:43:34.465,00010 14:00:01,2018-341T02:54:34.675Z,726.0265,20.0,270.2804,20.0
597423249.000,597423249.073,00010M14:43:34.514,00010 14:00:01,2018-341T02:54:34.725Z,726.0363,20.0,270.2804,20.0
597423249.050,597423249.123,00010M14:43:34.562,00010 14:00:01,2018-341T02:54:34.775Z,726.0234,20.0,270.2803,20.0
597423249.100,597423249.173,00010M14:43:34.611,00010 14:00:01,2018-341T02:54:34.825Z,726.0132,20.0,270.2801,20.0
597423249.150,597423249.223,00010M14:43:34.660,00010 14:00:01,2018-341T02:54:34.875Z,726.0082,20.0,270.2804,20.0
597423249.200,597423249.273,00010M14:43:34.708,00010 14:00:01,2018-341T02:54:34.925Z,726.0021,20.0,270.2802,20.0
597423249.250,597423249.323,00010M14:43:34.757,00010 14:00:01,2018-341T02:54:34.975Z,726.0095,20.0,270.2802,20.0
597423249.300,597423249.373,00010M14:43:34.806,00010 14:00:01,2018-341T02:54:35.025Z,726.0199,20.0,270.2801,20.0
597423249.350,597423249.423,00010M14:43:34.854,00010 14:00:01,2018-341T02:54:35.075Z,726.0361,20.0,270.2802,20.0
597423249.400,597423249.473,00010M14:43:34.903,00010 14:00:01,2018-341T02:54:35.125Z,726.0448,20.0,270.2801,20.0
597423249.450,597423249.523,00010M14:43:34.952,00010 14:00:01,2018-341T02:54:35.175Z,726.0386,20.0,270.2803,20.0
597423249.500,597423249.573,00010M14:43:35.000,00010 14:00:01,2018-341T02:54:35.225Z,726.0353,20.0,270.2804,20.0
597423249.550,597423249.623,00010M14:43:35.049,00010 14:00:02,2018-341T02:54:35.275Z,726.0366,20.0,270.2805,20.0
597423249.600,597423249.673,00010M14:43:35.098,00010 14:00:02,2018-341T02:54:35.325Z,726.0378,20.0,270.2804,20.0
597423249.650,597423249.723,00010M14:43:35.146,00010 14:00:02,2018-341T02:54:35.375Z,726.0446,20.0,270.2806,20.0
597423249.700,597423249.773,00010M14:43:35.195,00010 14:00:02,2018-341T02:54:35.425Z,726.0482,20.0,270.2809,20.0
597423249.750,597423249.823,00010M14:43:35.244,00010 14:00:02,2018-341T02:54:35.475Z,726.0403,20.0,270.2808,20.0
597423249.800,597423249.873,00010M14:43:35.292,00010 14:00:02,2018-341T02:54:35.525Z,726.0288,20.0,270.2808,20.0
597423249.850,597423249.923,00010M14:43:35.341,00010 14:00:02,2018-341T02:54:35.575Z,726.0241,20.0,270.2808,20.0
597423249.900,597423249.973,00010M14:43:35.390,00010 14:00:02,2018-341T02:54:35.625Z,726.0190,20.0,270.2809,20.0
597423249.950,597423250.023,00010M14:43:35.438,00010 14:00:02,2018-341T02:54:35.675Z,726.0154,20.0,270.2810,20.0
597423250.000,597423250.073,00010M14:43:35.487,00010 14:00:02,2018-341T02:54:35.725Z,726.0089,20.0,270.2812,20.0
597423250.050,597423250.123,00010M14:43:35.536,00010 14:00:02,2018-341T02:54:35.775Z,726.0054,20.0,270.2811,20.0
597423250.100,597423250.173,00010M14:43:35.584,00010 14:00:02,2018-341T02:54:35.825Z,725.9960,20.0,270.2818,20.0
597423250.150,597423250.223,00010M14:43:35.633,00010 14:00:02,2018-341T02:54:35.875Z,725.9880,20.0,270.2820,20.0
597423250.200,597423250.273,00010M14:43:35.682,00010 14:00:02,2018-341T02:54:35.925Z,725.9898,20.0,270.2820,20.0
597423250.250,597423250.323,00010M14:43:35.730,00010 14:00:02,2018-341T02:54:35.975Z,726.0007,20.0,270.2818,20.0
597423250.300,597423250.373,00010M14:43:35.779,00010 14:00:02,2018-341T02:54:36.025Z,726.0124,20.0,270.2821,20.0
597423250.350,597423250.423,00010M14:43:35.828,00010 14:00:02,2018-341T02:54:36.075Z,726.0150,20.0,270.2829,20.0
597423250.400,597423250.473,00010M14:43:35.876,00010 14:00:02,2018-341T02:54:36.125Z,726.0098,20.0,270.2828,20.0
597423250.450,597423250.523,00010M14:43:35.925,00010 14:00:02,2018-341T02:54:36.175Z,726.0090,20.0,270.2832,20.0
597423250.500,597423250.573,00010M14:43:35.974,00010 14:00:02,2018-341T02:54:36.225Z,726.0105,20.0,270.2831,20.0
597423250.550,597423250.623,00010M14:43:36.022,00010 14:00:02,2018-341T02:54:36.275Z,726.0060,20.0,270.2833,20.0
597423250.600,597423250.673,00010M14:43:36.071,00010 14:00:03,2018-341T02:54:36.325Z,726.0020,20.0,270.2826,20.0
597423250.650,597423250.723,00010M14:43:36.120,00010 14:00:03,2018-341T02:54:36.375Z,726.0116,20.0,270.2822,20.0
597423250.700,597423250.773,00010M14:43:36.168,00010 14:00:03,2018-341T02:54:36.425Z,726.0196,20.0,270.2822,20.0
597423250.750,597423250.823,00010M14:43:36.217,00010 14:00:03,2018-341T02:54:36.475Z,726.0243,20.0,270.2823,20.0
597423250.800,597423250.873,00010M14:43:36.266,00010 14:00:03,2018-341T02:54:36.525Z,726.0315,20.0,270.2822,20.0
597423250.850,597423250.923,00010M14:43:36.314,00010 14:00:03,2018-341T02:54:36.575Z,726.0342,20.0,270.2823,20.0
597423250.900,597423250.973,00010M14:43:36.363,00010 14:00:03,2018-341T02:54:36.625Z,726.0254,20.0,270.2824,20.0
597423250.950,597423251.023,00010M14:43:36.412,00010 14:00:03,2018-341T02:54:36.675Z,726.0157,20.0,270.2824,20.0
597423251.000,597423251.073,00010M14:43:36.460,00010 14:00:03,2018-341T02:54:36.725Z,726.0104,20.0,270.2822,20.0
597423251.050,597423251.123,00010M14:43:36.509,00010 14:00:03,2018-341T02:54:36.775Z,726.0080,20.0,270.2821,20.0
597423251.100,597423251.173,00010M14:43:36.558,00010 14:00:03,2018-341T02:54:36.825Z,726.0090,20.0,270.2825,20.0
597423251.150,597423251.223,00010M14:43:36.606,00010 14:00:03,2018-341T02:54:36.875Z,725.9953,20.0,270.2825,20.0
597423251.200,597423251.273,00010M14:43:36.655,00010 14:00:03,2018-341T02:54:36.925Z,725.9939,20.0,270.2823,20.0
597423251.250,597423251.323,00010M14:43:36.704,00010 14:00:03,2018-341T02:54:36.975Z,726.0069,20.0,270.2823,20.0
597423251.300,597423251.373,00010M14:43:36.752,00010 14:00:03,2018-341T02:54:37.025Z,726.0265,20.0,270.2826,20.0
597423251.350,597423251.423,00010M14:43:36.801,00010 14:00:03,2018-341T02:54:37.075Z,726.0245,20.0,270.2827,20.0
597423251.400,597423251.473,00010M14:43:36.850,00010 14:00:03,2018-341T02:54:37.125Z,726.0162,20.0,270.2825,20.0
597423251.450,597423251.523,00010M14:43:36.898,00010 14:00:03,2018-341T02:54:37.175Z,726.0245,20.0,270.2827,20.0
597423251.500,597423251.573,00010M14:43:36.947,00010 14:00:03,2018-341T02:54:37.225Z,726.0314,20.0,270.2828,20.0
597423251.550,597423251.623,00010M14:43:36.996,00010 14:00:03,2018-341T02:54:37.275Z,726.0385,20.0,270.2827,20.0
597423251.600,597423251.673,00010M14:43:37.044,00010 14:00:04,2018-341T02:54:37.325Z,726.0412,20.0,270.2829,20.0
597423251.650,597423251.723,00010M14:43:37.093,00010 14:00:04,2018-341T02:54:37.375Z,726.0293,20.0,270.2831,20.0
597423251.700,597423251.773,00010M14:43:37.142,00010 14:00:04,2018-341T02:54:37.425Z,726.0097,20.0,270.2831,20.0
597423251.750,597423251.823,00010M14:43:37.190,00010 14:00:04,2018-341T02:54:37.475Z,725.9900,20.0,270.2832,20.0
597423251.800,597423251.873,00010M14:43:37.239,00010 14:00:04,2018-341T02:54:37.525Z,725.9970,20.0,270.2834,20.0
597423251.850,597423251.923,00010M14:43:37.288,00010 14:00:04,2018-341T02:54:37.575Z,726.0036,20.0,270.2832,20.0
597423251.900,597423251.973,00010M14:43:37.336,00010 14:00:04,2018-341T02:54:37.625Z,726.0087,20.0,270.2835,20.0
597423251.950,597423252.023,00010M14:43:37.385,00010 14:00:04,2018-341T02:54:37.675Z,726.0108,20.0,270.2837,20.0
597423252.000,597423252.073,00010M14:43:37.434,00010 14:00:04,2018-341T02:54:37.725Z,726.0171,20.0,270.2836,20.0
597423252.050,597423252.123,00010M14:43:37.482,00010 14:00:04,2018-341T02:54:37.775Z,726.0121,20.0,270.2835,20.0
597423252.100,597423252.173,00010M14:43:37.531,00010 14:00:04,2018-341T02:54:37.825Z,726.0112,20.0,270.2838,20.0
597423252.150,597423252.223,00010M14:43:37.579,00010 14:00:04,2018-341T02:54:37.875Z,726.0067,20.0,270.2840,20.0
597423252.200,597423252.273,00010M14:43:37.628,00010 14:00:04,2018-341T02:54:37.925Z,726.0236,20.0,270.2841,20.0
597423252.250,597423252.323,00010M14:43:37.677,00010 14:00:04,2018-341T02:54:37.975Z,726.0229,20.0,270.2841,20.0
597423252.300,597423252.373,00010M14:43:37.725,00010 14:00:04,2018-341T02:54:38.025Z,726.0159,20.0,270.2839,20.0
597423252.350,597423252.423,00010M14:43:37.774,00010 14:00:04,2018-341T02:54:38.075Z,726.0135,20.0,270.2839,20.0
597423252.400,597423252.473,00010M14:43:37.823,00010 14:00:04,2018-341T02:54:38.125Z,726.0160,20.0,270.2843,20.0
597423252.450,597423252.523,00010M14:43:37.871,00010 14:00:04,2018-341T02:54:38.175Z,726.0208,20.0,270.2846,20.0
597423252.500,597423252.573,00010M14:43:37.920,00010 14:00:04,2018-341T02:54:38.225Z,726.0361,20.0,270.2844,20.0
597423252.550,597423252.623,00010M14:43:37.969,00010 14:00:04,2018-341T02:54:38.275Z,726.0369,20.0,270.2846,20.0
597423252.600,597423252.673,00010M14:43:38.017,00010 14:00:04,2018-341T02:54:38.325Z,726.0380,20.0,270.2847,20.0
597423252.650,597423252.723,00010M14:43:38.066,00010 14:00:05,2018-341T02:54:38.375Z,726.0412,20.0,270.2848,20.0
597423252.700,597423252.773,00010M14:43:38.115,00010 14:00:05,2018-341T02:54:38.425Z,726.0292,20.0,270.2850,20.0
597423252.750,597423252.823,00010M14:43:38.163,00010 14:00:05,2018-341T02:54:38.475Z,726.0278,20.0,270.2864,20.0
597423252.800,597423252.873,00010M14:43:38.212,00010 14:00:05,2018-341T02:54:38.525Z,726.0481,20.0,270.2867,20.0
597423252.850,597423252.923,00010M14:43:38.261,00010 14:00:05,2018-341T02:54:38.575Z,726.0549,20.0,270.2866,20.0
597423252.900,597423252.973,00010M14:43:38.309,00010 14:00:05,2018-341T02:54:38.625Z,726.0611,20.0,270.2863,20.0
597423252.950,597423253.023,00010M14:43:38.358,00010 14:00:05,2018-341T02:54:38.675Z,726.0737,20.0,270.2863,20.0
597423253.000,597423253.073,00010M14:43:38.407,00010 14:00:05,2018-341T02:54:38.725Z,726.0713,20.0,270.2864,20.0
597423253.050,597423253.123,00010M14:43:38.455,00010 14:00:05,2018-341T02:54:38.775Z,726.0559,20.0,270.2864,20.0
597423253.100,597423253.173,00010M14:43:38.504,00010 14:00:05,2018-341T02:54:38.825Z,726.0468,20.0,270.2867,20.0
597423253.150,597423253.223,00010M14:43:38.553,00010 14:00:05,2018-341T02:54:38.875Z,726.0362,20.0,270.2868,20.0
597423253.200,597423253.273,00010M14:43:38.601,00010 14:00:05,2018-341T02:54:38.925Z,726.0368,20.0,270.2873,20.0
597423253.250,597423253.323,00010M14:43:38.650,00010 14:00:05,2018-341T02:54:38.975Z,726.0313,20.0,270.2879,20.0
597423253.300,597423253.373,00010M14:43:38.699,00010 14:00:05,2018-341T02:54:39.025Z,726.0268,20.0,270.2869,20.0
597423253.350,597423253.423,00010M14:43:38.747,00010 14:00:05,2018-341T02:54:39.075Z,726.0353,20.0,270.2867,20.0
597423253.400,597423253.473,00010M14:43:38.796,00010 14:00:05,2018-341T02:54:39.125Z,726.0517,20.0,270.2864,20.0
597423253.450,597423253.523,00010M14:43:38.845,00010 14:00:05,2018-341T02:54:39.175Z,726.0550,20.0,270.2857,20.0
597423253.500,597423253.573,00010M14:43:38.893,00010 14:00:05,2018-341T02:54:39.225Z,726.0498,20.0,270.2858,20.0
597423253.550,597423253.623,00010M14:43:38.942,00010 14:00:05,2018-341T02:54:39.275Z,726.0481,20.0,270.2860,20.0
597423253.600,597423253.673,00010M14:43:38.991,00010 14:00:05,2018-341T02:54:39.325Z,726.0485,20.0,270.2858,20.0
597423253.650,597423253.723,00010M14:43:39.039,00010 14:00:06,2018-341T02:54:39.375Z,726.0410,20.0,270.2859,20.0
597423253.700,597423253.773,00010M14:43:39.088,00010 14:00:06,2018-341T02:54:39.425Z,726.0551,20.0,270.2867,20.0
597423253.750,597423253.823,00010M14:43:39.137,00010 14:00:06,2018-341T02:54:39.475Z,726.0598,20.0,270.2866,20.0
597423253.800,597423253.873,00010M14:43:39.185,00010 14:00:06,2018-341T02:54:39.525Z,726.0508,20.0,270.2863,20.0
597423253.850,597423253.923,00010M14:43:39.234,00010 14:00:06,2018-341T02:54:39.575Z,726.0403,20.0,270.2865,20.0
597423253.900,597423253.973,00010M14:43:39.283,00010 14:00:06,2018-341T02:54:39.625Z,726.0263,20.0,270.2864,20.0
597423253.950,597423254.023,00010M14:43:39.331,00010 14:00:06,2018-341T02:54:39.675Z,726.0147,20.0,270.2868,20.0
597423254.000,597423254.073,00010M14:43:39.380,00010 14:00:06,2018-341T02:54:39.725Z,726.0108,20.0,270.2871,20.0
597423254.050,597423254.123,00010M14:43:39.429,00010 14:00:06,2018-341T02:54:39.775Z,726.0110,20.0,270.2871,20.0
597423254.100,597423254.173,00010M14:43:39.477,00010 14:00:06,2018-341T02:54:39.825Z,726.0053,20.0,270.2871,20.0
597423254.150,597423254.223,00010M14:43:39.526,00010 14:00:06,2018-341T02:54:39.875Z,726.0001,20.0,270.2873,20.0
597423254.200,597423254.273,00010M14:43:39.575,00010 14:00:06,2018-341T02:54:39.925Z,726.0014,20.0,270.2872,20.0
597423254.250,597423254.323,00010M14:43:39.623,00010 14:00:06,2018-341T02:54:39.975Z,726.0117,20.0,270.2871,20.0
597423254.300,597423254.373,00010M14:43:39.672,00010 14:00:06,2018-341T02:54:40.025Z,726.0147,20.0,270.2871,20.0
597423254.350,597423254.423,00010M14:43:39.721,00010 14:00:06,2018-341T02:54:40.075Z,726.0196,20.0,270.2873,20.0
597423254.400,597423254.473,00010M14:43:39.769,00010 14:00:06,2018-341T02:54:40.125Z,726.0249,20.0,270.2874,20.0
597423254.450,597423254.523,00010M14:43:39.818,00010 14:00:06,2018-341T02:54:40.175Z,726.0245,20.0,270.2870,20.0
597423254.500,597423254.573,00010M14:43:39.867,00010 14:00:06,2018-341T02:54:40.225Z,726.0336,20.0,270.2871,20.0
597423254.550,597423254.623,00010M14:43:39.915,00010 14:00:06,2018-341T02:54:40.275Z,726.0305,20.0,270.2872,20.0
597423254.600,597423254.673,00010M14:43:39.964,00010 14:00:06,2018-341T02:54:40.325Z,726.0204,20.0,270.2871,20.0
597423254.650,597423254.723,00010M14:43:40.013,00010 14:00:06,2018-341T02:54:40.375Z,726.0120,20.0,270.2877,20.0
597423254.700,597423254.773,00010M14:43:40.061,00010 14:00:07,2018-341T02:54:40.425Z,726.0021,20.0,270.2877,20.0
597423254.750,597423254.823,00010M14:43:40.110,00010 14:00:07,2018-341T02:54:40.475Z,725.9991,20.0,270.2877,20.0
597423254.800,597423254.873,00010M14:43:40.159,00010 14:00:07,2018-341T02:54:40.525Z,725.9970,20.0,270.2880,20.0
597423254.850,597423254.923,00010M14:43:40.207,00010 14:00:07,2018-341T02:54:40.575Z,726.0085,20.0,270.2880,20.0
597423254.900,597423254.973,00010M14:43:40.256,00010 14:00:07,2018-341T02:54:40.625Z,726.0193,20.0,270.2882,20.0
597423254.950,597423255.023,00010M14:43:40.305,00010 14:00:07,2018-341T02:54:40.675Z,726.0170,20.0,270.2881,20.0
597423255.000,597423255.073,00010M14:43:40.353,00010 14:00:07,2018-341T02:54:40.725Z,726.0123,20.0,270.2884,20.0
597423255.050,597423255.123,00010M14:43:40.402,00010 14:00:07,2018-341T02:54:40.775Z,726.0188,20.0,270.2885,20.0
597423255.100,597423255.173,00010M14:43:40.451,00010 14:00:07,2018-341T02:54:40.825Z,726.0251,20.0,270.2887,20.0
597423255.150,597423255.223,00010M14:43:40.499,00010 14:00:07,2018-341T02:54:40.875Z,726.0292,20.0,270.2886,20.0
597423255.200,597423255.273,00010M14:43:40.548,00010 14:00:07,2018-341T02:54:40.925Z,726.0267,20.0,270.2888,20.0
597423255.250,597423255.323,00010M14:43:40.597,00010 14:00:07,2018-341T02:54:40.975Z,726.0209,20.0,270.2886,20.0
597423255.300,597423255.373,00010M14:43:40.645,00010 14:00:07,2018-341T02:54:41.025Z,726.0157,20.0,270.2885,20.0
597423255.350,597423255.423,00010M14:43:40.694,00010 14:00:07,2018-341T02:54:41.075Z,726.0108,20.0,270.2887,20.0
597423255.400,597423255.473,00010M14:43:40.743,00010 14:00:07,2018-341T02:54:41.125Z,726.0166,20.0,270.2890,20.0
597423255.450,597423255.523,00010M14:43:40.791,00010 14:00:07,2018-341T02:54:41.175Z,726.0236,20.0,270.2888,20.0
597423255.500,597423255.573,00010M14:43:40.840,00010 14:00:07,2018-341T02:54:41.225Z,726.0219,20.0,270.2887,20.0
597423255.550,597423255.623,00010M14:43:40.889,00010 14:00:07,2018-341T02:54:41.275Z,726.0155,20.0,270.2889,20.0
597423255.600,597423255.673,00010M14:43:40.937,00010 14:00:07,2018-341T02:54:41.325Z,726.0135,20.0,270.2889,20.0
597423255.650,597423255.723,00010M14:43:40.986,00010 14:00:07,2018-341T02:54:41.375Z,726.0113,20.0,270.2887,20.0
597423255.700,597423255.773,00010M14:43:41.035,00010 14:00:08,2018-341T02:54:41.425Z,726.0155,20.0,270.2891,20.0
597423255.750,597423255.823,00010M14:43:41.083,00010 14:00:08,2018-341T02:54:41.475Z,726.0149,20.0,270.2894,20.0
597423255.800,597423255.873,00010M14:43:41.132,00010 14:00:08,2018-341T02:54:41.525Z,726.0076,20.0,270.2895,20.0
597423255.850,597423255.923,00010M14:43:41.181,00010 14:00:08,2018-341T02:54:41.575Z,726.0055,20.0,270.2891,20.0
597423255.900,597423255.973,00010M14:43:41.229,00010 14:00:08,2018-341T02:54:41.625Z,726.0020,20.0,270.2895,20.0
597423255.950,597423256.023,00010M14:43:41.278,00010 14:00:08,2018-341T02:54:41.675Z,725.9988,20.0,270.2896,20.0
597423256.000,597423256.073,00010M14:43:41.326,00010 14:00:08,2018-341T02:54:41.725Z,725.9942,20.0,270.2895,20.0
597423256.050,597423256.123,00010M14:43:41.375,00010 14:00:08,2018-341T02:54:41.775Z,726.0000,20.0,270.2897,20.0
597423256.100,597423256.173,00010M14:43:41.424,00010 14:00:08,2018-341T02:54:41.825Z,726.0148,20.0,270.2899,20.0
597423256.150,597423256.223,00010M14:43:41.472,00010 14:00:08,2018-341T02:54:41.875Z,726.0239,20.0,270.2901,20.0
597423256.200,597423256.273,00010M14:43:41.521,00010 14:00:08,2018-341T02:54:41.925Z,726.0218,20.0,270.2900,20.0
597423256.250,597423256.323,00010M14:43:41.570,00010 14:00:08,2018-341T02:54:41.975Z,726.0207,20.0,270.2903,20.0
597423256.300,597423256.373,00010M14:43:41.618,00010 14:00:08,2018-341T02:54:42.025Z,726.0156,20.0,270.2904,20.0
597423256.350,597423256.423,00010M14:43:41.667,00010 14:00:08,2018-341T02:54:42.075Z,726.0046,20.0,270.2903,20.0
597423256.400,597423256.473,00010M14:43:41.716,00010 14:00:08,2018-341T02:54:42.125Z,725.9962,20.0,270.2903,20.0
597423256.450,597423256.523,00010M14:43:41.764,00010 14:00:08,2018-341T02:54:42.175Z,725.9951,20.0,270.2904,20.0
597423256.500,597423256.573,00010M14:43:41.813,00010 14:00:08,2018-341T02:54:42.225Z,725.9877,20.0,270.2905,20.0
597423256.550,597423256.623,00010M14:43:41.862,00010 14:00:08,2018-341T02:54:42.275Z,725.9899,20.0,270.2906,20.0
597423256.600,597423256.673,00010M14:43:41.910,00010 14:00:08,2018-341T02:54:42.325Z,725.9926,20.0,270.2903,20.0
597423256.650,597423256.723,00010M14:43:41.959,00010 14:00:08,2018-341T02:54:42.375Z,725.9978,20.0,270.2902,20.0
597423256.700,597423256.773,00010M14:43:42.008,00010 14:00:08,2018-341T02:54:42.425Z,726.0075,20.0,270.2901,20.0
597423256.750,597423256.823,00010M14:43:42.056,00010 14:00:09,2018-341T02:54:42.475Z,726.0079,20.0,270.2905,20.0
597423256.800,597423256.873,00010M14:43:42.105,00010 14:00:09,2018-341T02:54:42.525Z,726.0066,20.0,270.2906,20.0
597423256.850,597423256.923,00010M14:43:42.154,00010 14:00:09,2018-341T02:54:42.575Z,726.0073,20.0,270.2907,20.0
597423256.900,597423256.973,00010M14:43:42.202,00010 14:00:09,2018-341T02:54:42.625Z,726.0059,20.0,270.2907,20.0
597423256.950,597423257.023,00010M14:43:42.251,00010 14:00:09,2018-341T02:54:42.675Z,726.0050,20.0,270.2907,20.0
597423257.000,597423257.073,00010M14:43:42.300,00010 14:00:09,2018-341T02:54:42.725Z,726.0003,20.0,270.2909,20.0
597423257.050,597423257.123,00010M14:43:42.348,00010 14:00:09,2018-341T02:54:42.775Z,725.9940,20.0,270.2908,20.0
597423257.100,597423257.173,00010M14:43:42.397,00010 14:00:09,2018-341T02:54:42.825Z,725.9923,20.0,270.2907,20.0
597423257.150,597423257.223,00010M14:43:42.446,00010 14:00:09,2018-341T02:54:42.875Z,725.9948,20.0,270.2912,20.0
597423257.200,597423257.273,00010M14:43:42.494,00010 14:00:09,2018-341T02:54:42.925Z,725.9972,20.0,270.2908,20.0
597423257.250,597423257.323,00010M14:43:42.543,00010 14:00:09,2018-341T02:54:42.975Z,726.0006,20.0,270.2911,20.0
597423257.300,597423257.373,00010M14:43:42.592,00010 14:00:09,2018-341T02:54:43.025Z,726.0077,20.0,270.2911,20.0
597423257.350,597423257.423,00010M14:43:42.640,00010 14:00:09,2018-341T02:54:43.075Z,726.0068,20.0,270.2914,20.0
597423257.400,597423257.473,00010M14:43:42.689,00010 14:00:09,2018-341T02:54:43.125Z,726.0069,20.0,270.2918,20.0
597423257.450,597423257.523,00010M14:43:42.738,00010 14:00:09,2018-341T02:54:43.175Z,726.0085,20.0,270.2921,20.0
597423257.500,597423257.573,00010M14:43:42.786,00010 14:00:09,2018-341T02:54:43.225Z,726.0062,20.0,270.2920,20.0
597423257.550,597423257.623,00010M14:43:42.835,00010 14:00:09,2018-341T02:54:43.275Z,725.9994,20.0,270.2921,20.0
597423257.600,597423257.673,00010M14:43:42.884,00010 14:00:09,2018-341T02:54:43.325Z,725.9960,20.0,270.2922,20.0
597423257.650,597423257.723,00010M14:43:42.932,00010 14:00:09,2018-341T02:54:43.375Z,726.0080,20.0,270.2919,20.0
597423257.700,597423257.773,00010M14:43:42.981,00010 14:00:09,2018-341T02:54:43.425Z,726.0080,20.0,270.2926,20.0
597423257.750,597423257.823,00010M14:43:43.030,00010 14:00:09,2018-341T02:54:43.475Z,726.0055,20.0,270.2927,20.0
597423257.800,597423257.873,00010M14:43:43.078,00010 14:00:10,2018-341T02:54:43.525Z,725.9992,20.0,270.2926,20.0
597423257.850,597423257.923,00010M14:43:43.127,00010 14:00:10,2018-341T02:54:43.575Z,725.9926,20.0,270.2925,20.0
597423257.900,597423257.973,00010M14:43:43.176,00010 14:00:10,2018-341T02:54:43.625Z,725.9907,20.0,270.2925,20.0
597423257.950,597423258.023,00010M14:43:43.224,00010 14:00:10,2018-341T02:54:43.675Z,725.9864,20.0,270.2929,20.0
597423258.000,597423258.073,00010M14:43:43.273,00010 14:00:10,2018-341T02:54:43.725Z,725.9769,20.0,270.2930,20.0
597423258.050,597423258.123,00010M14:43:43.322,00010 14:00:10,2018-341T02:54:43.775Z,725.9760,20.0,270.2930,20.0
597423258.100,597423258.173,00010M14:43:43.370,00010 14:00:10,2018-341T02:54:43.825Z,725.9827,20.0,270.2930,20.0
